"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3494.24369130285/ETH","TxnFee(ETH)","TxnFee(USD)","Historical $Price/ETH","Status","ErrCode","Method"
"0xafe23a716c17dae4c14ceacf9349a91f2046d05fe72e5b61366b5de1167b0b95","12469155","1711727657","2024-03-29 15:54:17","0xe91fb1e13e18447b0994ed09641823b918a2ecca","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000035467318514876","0.123931453968034","","","","Approve",""
"0x6d09eb83c62fad03d80aae11b28726998d974f2ad09e9c67834148afbf087a4e","12469158","1711727663","2024-03-29 15:54:23","0x1d265bab26261c80392f8d3ece3e0be31dbdd5bf","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000035404602921584","0.123712310401827","","","","Approve",""
"0xd352841cdf4c08e476c52db748b381e63e4315c29291a9ce96c7bcc086eb69ca","12469163","1711727673","2024-03-29 15:54:33","0xb6d48eedf6217a193c5dc24a0308fe20b788e3d1","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000020531118143876","0.0717407300496322","","","","Approve",""
"0x3587b1ee74d0d66e666ddd2cc42d4eea5703bd6759f5a91f47b597d445325c84","12469169","1711727685","2024-03-29 15:54:45","0xb6d48eedf6217a193c5dc24a0308fe20b788e3d1","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000022110101379773","0.0772580822603382","","","","Approve",""
"0x9b2ebf51c0231f1ce71623a0ef7dda68deefd6e179f6c55f285b15545f1859cc","12469170","1711727687","2024-03-29 15:54:47","0xf2b6c5d0122174945ebb44a22a4233219126890d","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000082072017394616","0.286779629013635","","","","Approve",""
"0xb3c4ff4a4be05c744af17686a9140db8ad565397afddb089caacd1a09237f80c","12469184","1711727715","2024-03-29 15:55:15","0x4a7f29ef087930b88fedec1df7678bf8e6f875b1","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000021005811342784","0.0733994237652208","","","","Approve",""
"0xcacbb316e1a37dca81d7403927bc876e576d2d6026611e3e5238d7be1f38529e","12469185","1711727717","2024-03-29 15:55:17","0x48f9fd0833290cd2424e395cca5c1aea2054cb17","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000035413703081268","0.123744108577393","","","","Approve",""
"0xd6447b2a69f8bab77bd87fdd4f7401e2c0afc7445f7dc3a6b916711b8c61edda","12469193","1711727733","2024-03-29 15:55:33","0x6ce0b0d46f476dcb69d3312478ce227d9938a6f0","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000042363447836409","0.14802821034421","","","","Approve",""
"0x20cd613ef543c94022b5414f4accb8771b7ba2af78f7bccf83a46a8aa4304990","12469226","1711727799","2024-03-29 15:56:39","0x33922d8ee4b3049c9784d6b5d8f397f481b98802","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000042460573531611","0.148367591191933","","","","Approve",""
"0x683bcb9778ee7c84d0740fca646b715b84a49561aae0004e986f002b193f5dfe","12469228","1711727803","2024-03-29 15:56:43","0xec8bd3547bb458b738bf4b80b835e21e7555dc74","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000037807168440902","0.132107459810646","","","","Approve",""
"0x27259d14dba77bf2ae8db1fac45a8d0b1c7b130c4fa3d1af0eb7550ae0df35cf","12469234","1711727815","2024-03-29 15:56:55","0x73c4cd74e20763dd90cfaa407ef2349931a8ba16","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000037936124696054","0.132558064391665","","","","Approve",""
"0xa13fb68d29ae488066ff38f8197d8c292ab483b8011a532718c673d223776579","12469258","1711727863","2024-03-29 15:57:43","0xc6aa2f0ff6b8563ea418ec2558890d6027413699","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000024322469080231","0.0849886341405058","","","","Reduce Sell Tax",""
"0x27d93d26defbbaad5973133689419637e63d8eeff3f97f843911bcacda776314","12469286","1711727919","2024-03-29 15:58:39","0xb0f98535334b28ec76e680a7770491d1d714e0de","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000049054437048017","0.171408157185446","","","","Approve",""
"0x45c7a4d0ac37a95a897ea2cb66970a7e2095fa9e8f1114f9919171691540ad0c","12469292","1711727931","2024-03-29 15:58:51","0x14f9818d53563eaccdba99b221ec393fda9aa80e","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000042401574566332","0.148161434429713","","","","Approve",""
"0xb45500a65c85450304f43b5012d79cc053ef63156817d0a25768e7124e0a4599","12469299","1711727945","2024-03-29 15:59:05","0xa5a69c2e2d332b5a63902f8e55738f910d7c23d9","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000042552918558302","0.148690267218871","","","","Approve",""
"0xcdc5ec82e7f979976448fbf118ceee63265fc87074693d209aedf3b4452795f5","12469306","1711727959","2024-03-29 15:59:19","0xe91fb1e13e18447b0994ed09641823b918a2ecca","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000048914629958883","0.17091963714624","","","","Approve",""
"0xaf5b51532a700cd890306dfdd210a647f9f981d9d1ecc1b09d9a25ba79e1ead9","12469307","1711727961","2024-03-29 15:59:21","0xc6aa2f0ff6b8563ea418ec2558890d6027413699","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000022185251106763","0.0775206737197762","","","","Remove Tax",""
"0xe7da4fd4b519028e83a79e3184aef44e596decfc7aa7f5067b740eaa68040eb8","12469315","1711727977","2024-03-29 15:59:37","0xea67352d3e3566f5bd661289b6ad11c8eb1e0b25","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000043163221671668","0.150822815022532","","","","Approve",""
"0x41d21d27a025ea690e6db91d7ce27425c8d36bf1c2c104b4d88abbdfb5c6b087","12469333","1711728013","2024-03-29 16:00:13","0x15719d37d81a0a490af6b143ffb3c84613d77a7b","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000029750343176418","0.103954948958293","","","","Approve",""
"0x8ca2c356af7877cf0c5c61ed09fa005f24fe24b0cf1d67f8d20662c600babf59","12469334","1711728015","2024-03-29 16:00:15","0xc2afa4499ba702cc508e350a2e843661fc177dd5","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000045284494188663","0.158235058132576","","","","Approve",""
"0xfef13315a50f2cbb52fb5159fa5d725ee6eb782901648f4c417348262402b8b4","12469372","1711728091","2024-03-29 16:01:31","0x938e793b7b0eed91cc9fd8bcd4982cbcc7b1d30d","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000056112181085181","0.196069634762137","","","","Transfer",""
"0x96d7f483715d6a4578620900571f08d954bbc5ec4e7d9ac880e08b433e010ebf","12469393","1711728133","2024-03-29 16:02:13","0x938e793b7b0eed91cc9fd8bcd4982cbcc7b1d30d","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000056647681040549","0.197940802102874","","","","Transfer",""
"0x7013dd1c5070a42b8ca473539c47ffdf6a22573c707272a18c3f84d7fdc96006","12469402","1711728151","2024-03-29 16:02:31","0x48f9fd0833290cd2424e395cca5c1aea2054cb17","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000051302803995443","0.179264499207223","","","","Approve",""
"0x89907829fc82949a5fd66b83f6a8374bfb7350b723b12309106e610e118a30b0","12469451","1711728249","2024-03-29 16:04:09","0xb0f98535334b28ec76e680a7770491d1d714e0de","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000038874104050018","0.135835592831826","","","","Approve",""
"0x67d87127fda8b3446f66caf12f68d7494a0d1bf9a049bd6f5488016b79b1cbf8","12469469","1711728285","2024-03-29 16:04:45","0x4626d54af96f386955ebfd9217bc80b02702971d","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000051217092470138","0.178965002250654","","","","Approve",""
"0x16f083e99ff126e22b18088e9414bf86b65439cd63fccf47d5c4d93e7e0bce96","12469568","1711728483","2024-03-29 16:08:03","0xe91fb1e13e18447b0994ed09641823b918a2ecca","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000048932322345181","0.170981458655446","","","","Approve",""
"0x359188c78b468c445c1e7459e463afc5abcd369132b0abc3bcc7ea4c93d8bf83","12469593","1711728533","2024-03-29 16:08:53","0x3adab0156a281c2a694b5ff95333856307bfa7a4","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000053514968301591","0.186994340378106","","","","Approve",""
"0xf72fb8e2180b4418247cf3e6846d11f3822ea9c91403f03e5648e47d4042b327","12469614","1711728575","2024-03-29 16:09:35","0xe91fb1e13e18447b0994ed09641823b918a2ecca","0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70","","0","0","0","0.000024574205064053","0.0858682610138497","","Error(0)","execution reverted","Withdraw Stuck ETH",""
